taxonomy_id,rab.all,rab.win.Omni,rab.win.Vegan,diff.btw,diff.win,effect,overlap,we.ep,we.eBH,wi.ep,wi.eBH,name
1965590,7.977282037818274,10.594093860910258,5.348697467248393,-3.8077668586471862,1.7591170613843135,-2.7571445299522503,3.6539984880401186e-4,0.008917510214281936,1,0.09999999999999977,0.814748635726471,Barnesiella sp. An22
397865,6.597285854087965,7.935811951585724,5.020414913638715,-3.0687456765260848,0.7425758243515475,-4.750839118717151,3.6539984880401186e-4,0.0027155204703263177,0.9827901888121519,0.09999999999999977,0.814748635726471,Barnesiella viscericola
3408576,0.9110839725381332,1.2710540790624734,0.1282876172383247,-1.3700704461708924,0.8179171047094993,-1.359817500127335,3.6539984880401186e-4,0.23628804497402384,1,0.09999999999999977,0.814748635726471,Brachybacterium sp. UNK5269
858423,2.2146766796052795,3.0571464728252487,1.473683410551427,-2.576887780174906,1.9964913360721095,-1.2614413626936454,3.6539984880401186e-4,0.20680348229200168,1,0.09999999999999977,0.814748635726471,Bradyrhizobium arachidis
2065378,2.1997311864308804,3.0988352768324496,1.7197913074163527,-1.375594717381083,0.816364087786229,-1.2524083823373395,3.6539984880401186e-4,0.2628878258434276,1,0.09999999999999977,0.814748635726471,Breoghania sp.
3015999,0.8371612898592744,2.0590030421255303,-1.1835282495542678,-5.226009050743297,3.8900262902049736,-1.4361545458675977,3.6539984880401186e-4,0.11581812396143944,1,0.09999999999999977,0.814748635726471,Brevundimonas sp. NIBR11
3093845,0.022508708916459952,0.9381713652392261,-5.38314698644451,-6.769622331318427,4.8856609573830365,-1.556245192550935,3.6539984880401186e-4,0.08215246711108655,1,0.09999999999999977,0.814748635726471,Brevundimonas sp. R86498
28095,2.4547815658940983,3.3821663749650357,1.5065679655965365,-1.8860587360699874,0.7259278687515582,-1.9159003786275428,3.6539984880401186e-4,0.15695919326901855,1,0.09999999999999977,0.814748635726471,Burkholderia gladioli
2986951,0.12301679601380222,0.6499190482905135,-5.121056681419368,-6.536956348257794,4.476730320412436,-1.2795143448602175,3.6539984880401186e-4,0.09562179585065396,1,0.09999999999999977,0.814748635726471,Buttiauxella sp. WJP83
2093856,6.235730009638406,7.04267234385923,5.531358933584367,-2.387663269716202,1.0984943325066538,-1.57251120103223,3.6539984880401186e-4,0.15846155570932552,1,0.09999999999999977,0.814748635726471,Butyricimonas faecalis
3436237,0.9131478944190157,1.8966203780176372,-0.2254286730593016,-2.2161437237830164,0.779259919790352,-2.8150431367011253,3.6539984880401186e-4,0.20387329241579358,1,0.09999999999999977,0.814748635726471,Caballeronia sp. DA-9
140098,-0.6343661060121555,2.458640029647457,-6.743103820406704,-10.763949222274483,6.9003616940319255,-2.219363096280279,3.6539984880401186e-4,0.03440285077421886,1,0.09999999999999977,0.814748635726471,Caballeronia sp. NK8
376175,1.2291952913236663,2.5517126648103794,0.3699572479674913,-2.114353468344685,1.0177715368169515,-1.8423675845061909,3.6539984880401186e-4,0.12473377374059237,1,0.09999999999999977,0.814748635726471,Caldimonas aquatica
2919506,1.0862835513262645,1.7385235638353151,-0.3326993170524766,-6.373725034221049,5.215763117658248,-1.2486323703081372,3.6539984880401186e-4,0.13870207283570346,1,0.09999999999999977,0.814748635726471,Candidatus Ferrigenium straubiae
2718,2.499714842312934,3.3673301292803233,1.444207166542732,-2.1733852053229867,1.5318012178167724,-1.6586997474358762,3.6539984880401186e-4,0.06505695179731141,1,0.09999999999999977,0.814748635726471,Cardiobacterium hominis
75697,0.8295134777164783,2.297538697065429,-0.7532397973748246,-4.749258231881697,3.655263514374413,-1.3232878818803941,3.6539984880401186e-4,0.11274815383699315,1,0.09999999999999977,0.814748635726471,Castellaniella defragrans
1679497,2.89005749130341,4.899096247676727,1.571976162822251,-3.2102619121762395,1.4677169549588127,-2.0069540438552314,3.6539984880401186e-4,0.05391204961438675,1,0.09999999999999977,0.814748635726471,Caulobacter flavus
2708539,1.4143098355380799,2.6047767021311596,-0.35804468646603915,-5.505139081290917,3.9201451475361644,-1.4710286357944895,3.6539984880401186e-4,0.13034881321603123,1,0.09999999999999977,0.814748635726471,Caulobacter soli
155892,1.377412310552593,3.2473097853623267,0.4912243756083807,-2.742796491354266,1.642817560502241,-1.6212498683899936,3.6539984880401186e-4,0.1388338982966616,1,0.09999999999999977,0.814748635726471,Caulobacter vibrioides
2981137,1.553232212334322,2.2190942921387258,0.5220147825760506,-5.397012436135837,4.743681491191867,-1.2408414046046756,3.6539984880401186e-4,0.16807947028403528,1,0.09999999999999977,0.814748635726471,Chitiniphilus purpureus
2920382,2.1723801725749308,3.1056930528642566,0.9816194774923606,-2.631580455638029,1.211993724252748,-1.8398210459708442,3.6539984880401186e-4,0.12910987104544308,1,0.09999999999999977,0.814748635726471,Chitinophaga horti
3133966,1.890256137998806,3.4157148593454405,1.035485360804925,-2.4084237934477706,1.3449877533797405,-1.6889608932042472,3.6539984880401186e-4,0.1311133323684471,1,0.09999999999999977,0.814748635726471,Chitinophaga pollutisoli
3051176,1.4995066524711405,2.196242996093213,0.26936060800697526,-2.3880182873109623,1.0905792115493025,-2.0022194533460573,3.6539984880401186e-4,0.15358275153622988,1,0.09999999999999977,0.814748635726471,Chitinophaga sp. LS1
2604421,2.207939883044947,3.9177886297316276,0.5584198349849441,-3.4303563138339976,1.0630293004453488,-3.1806200123636788,3.6539984880401186e-4,0.03246726167481397,1,0.09999999999999977,0.814748635726471,Chitinophaga sp. XS-30
274537,1.4481682357154817,1.88916902829658,0.6512640731126815,-1.5329005317103341,3.465471635230382,-1.3143749198686974,3.6539984880401186e-4,0.1938165117484503,1,0.09999999999999977,0.814748635726471,Chlorobaculum limnaeum
52,1.1741264069141852,1.99754421320909,0.4857358774710381,-1.5026642410132522,0.7488495274018137,-1.5902549049862045,3.6539984880401186e-4,0.22437346169770855,1,0.09999999999999977,0.814748635726471,Chondromyces crocatus
1813611,2.8549446148021254,3.951458076317543,1.9565800310112973,-2.9195820124690286,2.7700224151506596,-1.0567501823391245,3.6539984880401186e-4,0.22670715060277802,1,0.09999999999999977,0.814748635726471,Chryseobacterium cucumeris
536441,2.3455971044657433,2.9026585801606357,1.3715149196135137,-2.6069613972160903,1.9214735663670428,-1.496921687090703,3.6539984880401186e-4,0.07471996706420583,1,0.09999999999999977,0.814748635726471,Chryseobacterium taklimakanense
2321403,2.3025405070932337,3.4232720583119516,1.1566885588986775,-2.2917924390882067,1.1094382181992977,-1.9863530492407544,3.6539984880401186e-4,0.09147750778838339,1,0.09999999999999977,0.814748635726471,Chryseolinea soli
1852379,4.664784938532247,6.013950773360165,3.385739389659337,-2.3315902047995642,1.1589811628077085,-2.0066340574579007,3.6539984880401186e-4,0.03379404327274805,1,0.09999999999999977,0.814748635726471,Colibacter massiliensis
2743470,2.6101015433213908,3.2499716325377115,1.7907037760154942,-1.56747061513264,0.8838157087768668,-2.0943414492648706,3.6539984880401186e-4,0.07651714223888299,1,0.09999999999999977,0.814748635726471,Comamonas antarctica
2597701,2.858497464708716,3.5785274897148964,1.3888042449883784,-3.128224099680529,3.0192533111286473,-1.2360952965033953,3.6539984880401186e-4,0.1595130463924567,1,0.09999999999999977,0.814748635726471,Comamonas flocculans
1099853,4.804963526931839,5.8384636264278855,3.4658904539651534,-2.4047501547280827,1.547926214617802,-1.1942238440355404,3.6539984880401186e-4,0.2360556938573424,1,0.09999999999999977,0.814748635726471,Coprobacter fastidiosus
1501392,5.8818164499669265,7.261599161243713,4.14467358010341,-4.06364014579963,1.7075416872349223,-2.5372487430783606,3.6539984880401186e-4,0.011522612249819812,1,0.09999999999999977,0.814748635726471,Coprobacter secundus
2316720,-1.4840869966303991,0.9137188745440028,-7.127137075386553,-9.608850019098735,5.8168330390346945,-2.104858756607668,3.6539984880401186e-4,0.050312795997346296,1,0.09999999999999977,0.814748635726471,Corallococcus interemptor
71254,1.9714102676036882,3.145798722767215,0.6465952797107253,-2.4730516021557714,1.0953016281112413,-2.118204437642122,3.6539984880401186e-4,0.05545128029657117,1,0.09999999999999977,0.814748635726471,Corynebacterium confusum
598660,2.3941513125218847,3.5660867624234847,1.607491806932451,-2.6653481357080615,1.5508767797041791,-1.74371576413744,3.6539984880401186e-4,0.044430083435593036,1,0.09999999999999977,0.814748635726471,Corynebacterium pyruviciproducens
1725,1.646015323231703,4.1378675418890145,0.717265533299015,-3.436452213407744,2.372740131102133,-1.3002382812998028,3.6539984880401186e-4,0.14712327841222428,1,0.09999999999999977,0.814748635726471,Corynebacterium xerosis
82633,3.219112175961725,4.745833879255492,2.3211980071587472,-2.3672002269814563,1.0948601931798247,-1.9493543831046294,3.6539984880401186e-4,0.16028586847786755,1,0.09999999999999977,0.814748635726471,Cupriavidus pauculus
3032282,1.5894583962600066,2.1630510983835585,0.006622700124403025,-2.4996660290013724,1.4575237724583534,-1.994028373304964,3.6539984880401186e-4,0.05958188470730669,1,0.09999999999999977,0.814748635726471,Cupriavidus sp. WKF15
3239935,2.0274137103533105,3.0000053761297085,0.9034407942256255,-2.099888064106863,0.7419330502359145,-2.920194968080602,3.6539984880401186e-4,0.04289098548036974,1,0.09999999999999977,0.814748635726471,Dactylosporangium sp. CS-033363
2975959,2.543801830602038,3.3553615844904483,1.60347662701877,-2.027515385898276,1.433786149432457,-1.510482754288114,3.6539984880401186e-4,0.17883253421118103,1,0.09999999999999977,0.814748635726471,Dactylosporangium sp. NBC_01737
2231055,1.8744132483592715,3.20264492337676,0.16728737464601195,-3.1379744863830865,1.9026755546521734,-1.4885670687534902,3.6539984880401186e-4,0.17394775995441436,1,0.09999999999999977,0.814748635726471,Dechloromonas sp. HYN0024
55148,1.5376974329268052,2.048145914923367,0.6454237834962537,-1.9024235101995188,1.46718433372585,-1.4068852613411758,0.005233195823184881,0.13719688148851453,1,0.09999999999999977,0.814748635726471,Deinococcus proteolyticus
1299,0.629593824789243,1.0265839684684774,-0.34705672088934847,-4.55436677042786,3.998551853118814,-1.2482164720880262,3.6539984880401186e-4,0.17307671471377142,1,0.09999999999999977,0.814748635726471,Deinococcus radiodurans
80866,2.0271649992655894,3.8958889840518394,0.3332696764222618,-3.6572966966186984,1.9646526193792866,-1.556828453653223,3.6539984880401186e-4,0.09771565272076865,1,0.09999999999999977,0.814748635726471,Delftia acidovorans
3058419,2.6022987954348693,2.952824120875853,1.8236183542592084,-1.2887196752631844,0.8148890914096132,-1.6657753347486077,3.6539984880401186e-4,0.11974743231650121,1,0.09999999999999977,0.814748635726471,Desulfoferula mesophila
2740163,1.7399841902260516,2.4460512528030502,1.2040746685181336,-1.2594058688481784,0.6608689165709967,-1.5769187868591676,3.6539984880401186e-4,0.1791773203754353,1,0.09999999999999977,0.814748635726471,Desulfofustis limnaeus
44742,4.582809238526092,5.919325957663499,2.9864430445995804,-2.848730870159266,1.2345636757324119,-2.386688224833521,3.6539984880401186e-4,0.020999215791523803,1,0.09999999999999977,0.814748635726471,Desulfovibrio fairfieldensis
39950,3.931010827529345,4.810062580243088,3.0748853798410973,-1.7213656329495501,0.5734399064761622,-3.1137108763017203,3.6539984880401186e-4,0.011958311359409458,0.9989167501159326,0.09999999999999977,0.814748635726471,Dialister pneumosintes
1288495,2.4330073386350186,3.0302583382176733,1.869863547246057,-1.3724061147948214,0.9627216071558422,-1.1994545428650347,3.6539984880401186e-4,0.2986929889186592,1,0.09999999999999977,0.814748635726471,Diaphorobacter aerolatus
